,x,y,aperture
25813,10.944,-7.20504,0.000555867
25814,9.81996,-6.67751,0.000563158
25815,10.2255,-6.91619,0.000631343
25816,12.8056,-8.27285,0.000966077
25817,11.2892,-7.4944,0.000708652
25818,11.6775,-7.74211,0.000832241
25819,10.5915,-7.21246,0.000722442
25820,9.53837,-6.67014,0.000666469
25821,12.0783,-8.01204,0.000872232
25822,13.2038,-8.63082,0.000766108
25823,11.002,-7.54229,0.00057941
25824,12.4612,-8.31867,0.000875919
25825,9.89463,-6.97887,0.00050529
25826,11.3407,-7.84029,0.000707288
25827,10.2702,-7.28431,0.000634437
25828,12.8375,-8.66489,0.000709771
25829,11.7228,-8.1045,0.000719157
25830,12.1366,-8.34134,0.00082971
25831,10.6502,-7.56621,0.00068511
25832,9.56274,-7.02141,0.000579638
25833,11.042,-7.86766,0.000600352
25834,12.5121,-8.65731,0.000816005
25835,9.93729,-7.35237,0.000550393
25836,11.4026,-8.19034,0.000699361
25837,12.8394,-8.95187,0.000667213
25838,10.3153,-7.63493,0.000563835
25839,10.7216,-7.90455,0.000676977
25840,11.7766,-8.47721,0.000624478
25841,9.22816,-7.13748,0.000501752
25842,12.1953,-8.72627,0.00072206
25843,11.1113,-8.1893,0.000669635
25844,9.60257,-7.40737,0.000543469
25845,12.5996,-9.02866,0.00062274
25846,9.98554,-7.67661,0.000579493
25847,10.3555,-7.92495,0.000723461
25848,11.4777,-8.51161,0.000651174
25849,12.9651,-9.37805,0.000731894
25850,10.7452,-8.23069,0.000703413
25851,11.8538,-8.81162,0.000595286
25852,9.27572,-7.46222,0.000614588
25853,9.65613,-7.72218,0.000605482
25854,12.2481,-9.11645,0.000630057
25855,11.1427,-8.54462,0.000702497
25856,10.0101,-7.97555,0.000733707
25857,12.6326,-9.41723,0.000749164
25858,8.90106,-7.46446,0.000544217
25859,10.4111,-8.28313,0.000673721
25860,11.5317,-8.89204,0.000509535
25861,9.30311,-7.75486,0.001107137
25862,10.7861,-8.57216,0.000748185
25863,9.72514,-8.0371,0.000632021
25864,11.9067,-9.21452,0.00056519
25865,10.0731,-8.30504,0.000660092
25866,12.6859,-9.6867,0.000811623
25867,12.2984,-9.48328,0.000601527
25868,11.1945,-8.90903,0.000662735
25869,9.28718,-7.97808,0.001305132
25870,10.4056,-8.62009,0.000786846
25871,11.5861,-9.27344,0.000441779
25872,10.8148,-8.92331,0.000820165
25873,9.72957,-8.35982,0.000534473
25874,11.9663,-9.57048,0.000447971
25875,10.1134,-8.61605,0.000796444
25876,12.3733,-9.84268,0.000724222
25877,9.35582,-8.29015,0.000915233
25878,10.4635,-8.88027,0.000889414
25879,11.2915,-9.31636,0.00049029
25880,8.67397,-7.95709,0.000440129
25881,8.91017,-8.08991,0.000949031
25882,11.6441,-9.63043,0.000444565
25883,10.8355,-9.21711,0.000883688
25884,9.76768,-8.66267,0.000636429
25885,12.0295,-9.90412,0.000645819
25886,10.1451,-8.94939,0.000901064
25887,9.03266,-8.38526,0.001135457
25888,12.4496,-10.1766,0.001339417
25889,11.3323,-9.65476,0.000465247
25890,8.55831,-8.21351,0.00037868
25891,10.55,-9.27512,0.000913222
25892,9.43223,-8.77676,0.000745451
25893,11.7078,-10.0297,0.000547996
25894,9.78515,-9.05506,0.000694444
25895,10.982,-9.68113,0.000724027
25896,10.2056,-9.30649,0.000774404
25897,12.0822,-10.2773,0.000659795
25898,12.2732,-10.3931,0.000810846
25899,8.68767,-8.52298,0.000687529
25900,8.41477,-8.40842,0.000400364
25901,10.4612,-4.21579,0.000826635
25902,9.36786,-3.64242,0.00107286
25903,9.74379,-3.95032,0.000980788
25904,6.68418,-2.3666,0.001160622
25905,7.8266,-2.99302,0.001443167
25906,7.21516,-2.69022,0.001714745
25907,8.98617,-3.67722,0.001116579
25908,10.0714,-4.27893,0.000874362
25909,6.39406,-2.37063,0.00130674
25910,8.55421,-3.52058,0.00131794
25911,9.40764,-3.97594,0.000975126
25912,8.27732,-3.41825,0.001296953
25913,6.80027,-2.75917,0.001391073
25914,9.08548,-3.9661,0.000955245
25915,7.23559,-3.00434,0.001599148
25916,9.72606,-4.30944,0.000957716
25917,8.56395,-3.71335,0.001307444
25918,7.89963,-3.44838,0.001593263
25919,7.57585,-3.30739,0.001530723
25920,6.44578,-2.72245,0.001421288
25921,10.0657,-4.67152,0.000894378
25922,8.22634,-3.78239,0.001493277
25923,6.80333,-3.04585,0.001485255
25924,6.11146,-2.69912,0.001388601
25925,8.68736,-4.05022,0.001122181
25926,7.18479,-3.35651,0.001581203
25927,6.48741,-2.99307,0.001457083
25928,9.20229,-4.46421,0.001218331
25929,9.66784,-4.70658,0.000992889
25930,7.60525,-3.67401,0.001593353
25931,8.28793,-4.10391,0.001235603
25932,6.8518,-3.37228,0.001641845
25933,9.94683,-5.03436,0.001040286
25934,8.91992,-4.49684,0.001307536
25935,9.30095,-4.71767,0.001135643
25936,6.04084,-3.06793,0.001208814
25937,7.20325,-3.69279,0.001501524
25938,8.59361,-4.45601,0.001267904
25939,9.65855,-5.04588,0.001025112
25940,8.9746,-4.73673,0.001149118
25941,7.57691,-4.0298,0.001275362
25942,6.36272,-3.40748,0.001129352
25943,6.83408,-3.7091,0.001584954
25944,9.27995,-5.05665,0.001147405
25945,8.25804,-4.522,0.001122941
25946,7.90591,-4.34361,0.000981673
25947,8.65851,-4.75268,0.001179142
25948,7.25303,-4.03265,0.001299375
25949,6.05772,-3.41361,0.001370569
25950,9.70724,-5.34422,0.000971989
25951,5.80303,-3.39972,0.001247468
25952,6.4097,-3.72956,0.001060111
25953,7.57757,-4.37399,0.000827964
25954,8.94896,-5.09791,0.001156277
25955,6.8617,-4.04745,0.00131758
25956,9.38805,-5.38793,0.000868753
25957,7.96814,-4.65705,0.000962222
25958,6.07337,-3.71448,0.0010527
25959,8.1556,-4.83765,0.001147355
25960,7.2654,-4.37314,0.001156558
25961,8.59711,-5.1434,0.00115822
25962,6.43359,-4.07481,0.000863527
25963,7.54609,-4.68378,0.000724519
25964,8.96227,-5.43134,0.000991725
25965,5.69477,-3.75436,0.000893024
25966,6.86272,-4.38978,0.001148056
25967,8.04092,-5.02153,0.001083137
25968,8.27671,-5.15088,0.00101401
25969,9.38236,-5.73146,0.000758524
25970,7.27504,-4.72162,0.000921651
25971,6.04828,-4.07881,0.000664549
25972,8.62357,-5.47992,0.001027706
25973,9.02466,-5.76048,0.000744472
25974,7.61549,-5.03409,0.00084138
25975,6.35206,-4.42719,0.000540193
25976,5.6876,-4.10376,0.000698103
25977,6.84207,-4.71925,0.001128496
25978,8.30138,-5.48599,0.00098198
25979,9.36542,-6.11431,0.00067289
25980,7.2776,-5.04511,0.000780416
25981,6.02762,-4.43643,0.000548973
25982,8.59166,-5.81524,0.000908802
25983,8.31224,-5.69233,0.000952562
25984,6.40776,-4.73852,0.000463343
25985,7.63748,-5.39128,0.000801514
25986,6.92987,-5.0321,0.001131486
25987,9.03706,-6.14277,0.000655964
25988,7.96056,-5.61174,0.000922393
25989,5.80624,-4.58976,0.000429709
25990,8.25435,-5.88487,0.000973533
25991,6.91733,-5.24524,0.001166309
25992,8.64593,-6.15257,0.000789895
25993,5.32206,-4.41189,0.000876338
25994,6.152,-4.89434,0.000318541
25995,9.10737,-6.45713,0.000584919
25996,6.43691,-5.09847,0.000585818
25997,9.00934,-6.45662,0.000669203
25998,8.38695,-6.16318,0.000900452
25999,7.32959,-5.63475,0.000629423
26000,5.86551,-4.91804,0.000308779
26001,8.82847,-6.52052,0.00060464
26002,7.6966,-5.93291,0.000846176
26003,6.92407,-5.55459,0.001100177
26004,6.205,-5.17222,0.000337372
26005,8.04796,-6.19901,0.000891355
26006,5.43332,-4.86177,0.000512196
26007,6.45071,-5.41879,0.000685292
26008,9.13823,-6.83064,0.000486237
26009,8.42537,-6.4969,0.000802481
26010,7.34179,-5.94443,0.000565813
26011,5.87134,-5.22323,0.000335803
26012,8.86173,-6.82239,0.000547682
26013,6.23676,-5.46469,0.000504594
26014,5.10442,-4.89652,0.00046033
26015,7.69883,-6.26519,0.000759779
26016,6.55406,-5.72452,0.000732401
26017,8.09224,-6.54518,0.000754658
26018,5.54211,-5.26028,0.000377688
26019,8.46148,-6.80876,0.000789948
26020,6.99816,-6.05134,0.000761323
26021,5.93133,-5.54139,0.000387974
26022,6.28141,-5.77001,0.00064657
26023,7.35199,-6.35831,0.00059603
26024,8.84984,-7.14634,0.000592727
26025,6.66598,-6.05962,0.000782378
26026,5.1268,-5.25494,0.000438083
26027,7.73858,-6.64678,0.000701427
26028,8.12327,-6.89137,0.00064117
26029,5.56908,-5.56594,0.000470357
26030,8.50833,-7.12352,0.00068017
26031,5.95352,-5.84059,0.000593885
26032,7.09236,-6.48459,0.000428902
26033,6.33106,-6.10228,0.000690056
26034,7.41013,-6.67606,0.000699069
26035,7.78643,-6.90327,0.000678822
26036,5.20698,-5.58519,0.000597579
26037,8.20036,-7.19291,0.000623974
26038,6.72331,-6.41891,0.000527998
26039,4.77849,-5.44264,0.000578038
26040,5.61847,-5.88154,0.000496151
26041,8.56328,-7.43578,0.000640324
26042,6.00181,-6.18418,0.000641649
26043,7.45674,-6.96012,0.000611204
26044,7.04466,-6.74435,0.000342435
26045,7.85046,-7.2283,0.000505339
26046,6.40385,-6.50058,0.000458156
26047,5.28616,-5.93952,0.000514374
26048,8.24261,-7.52693,0.000549642
26049,5.65731,-6.20938,0.000615104
26050,7.14701,-7.00197,0.000425876
26051,7.52732,-7.25427,0.000545945
26052,6.76783,-6.87017,0.000208721
26053,4.95165,-5.97205,0.000557542
26054,7.9022,-7.55379,0.000657895
26055,5.31696,-6.23816,0.000616629
26056,6.54771,-6.89707,7.84339E-05
26057,8.28792,-7.85739,0.000559885
26058,6.80117,-7.07713,0.000233782
26059,5.71169,-6.52143,0.000680911
26060,4.54014,-5.91752,0.00086791
26061,7.18279,-7.31558,0.000495114
26062,7.57281,-7.5896,0.00054873
26063,6.5974,-7.10689,9.55838E-05
26064,5.91895,-6.77747,0.000760112
26065,4.99485,-6.29488,0.000602104
26066,5.36817,-6.56664,0.000642022
26067,6.8444,-7.37543,0.000363565
26068,7.22316,-7.62207,0.000531461
26069,5.7438,-6.85374,0.000664596
26070,7.98292,-8.04371,0.00041766
26071,6.06853,-7.07559,0.00063844
26072,4.64876,-6.33668,0.000658304
26073,8.35399,-8.33842,0.001525369
26074,7.64573,-7.97795,0.000362166
26075,5.02991,-6.61945,0.000503263
26076,6.52701,-7.41833,0.000223784
26077,4.45918,-1.08107,0.000712506
26078,5.01258,-1.37211,0.000438962
26079,3.46854,-0.571426,0.000779424
26080,6.26094,-2.04498,0.001038268
26081,5.6206,-1.71928,0.000954254
26082,3.86839,-0.868106,0.00076958
26083,2.50385,-0.161609,0.000276858
26084,5.31401,-1.65976,0.000907808
26085,5.97684,-2.04741,0.001015268
26086,2.94562,-0.465801,0.000476514
26087,4.47065,-1.32642,0.000670657
26088,3.54683,-0.866309,0.000757721
26089,3.11526,-0.677063,0.000450364
26090,4.98913,-1.70543,0.000732787
26091,5.67999,-2.07446,0.001075237
26092,3.92181,-1.1536,0.000621405
26093,2.5598,-0.473031,0.000433051
26094,4.28654,-1.41604,0.000669424
26095,2.90981,-0.714376,0.000366523
26096,6.0753,-2.38834,0.001366942
26097,4.61463,-1.67953,0.000674707
26098,5.28353,-2.03086,0.000959999
26099,2.25502,-0.49275,0.000609529
26100,3.17791,-0.996658,0.000545631
26101,5.04566,-2.02549,0.000816948
26102,3.55865,-1.24389,0.000491413
26103,5.71483,-2.39424,0.001176663
26104,2.41802,-0.669514,0.000670832
26105,3.94138,-1.48556,0.000551578
26106,4.28917,-1.77025,0.000578128
26107,2.84761,-1.03856,0.000511034
26108,5.39919,-2.43024,0.001000255
26109,4.70635,-2.07624,0.000675929
26110,3.22384,-1.33619,0.00046739
26111,3.59638,-1.552,0.000413147
26112,3.97168,-1.78742,0.000606199
26113,5.7216,-2.72629,0.001244408
26114,4.3431,-2.06023,0.000645123
26115,2.52461,-1.10537,0.000599009
26116,5.0422,-2.43983,0.000890644
26117,2.91321,-1.35721,0.000496384
26118,3.66268,-1.84813,0.000663319
26119,5.36983,-2.73958,0.001003998
26120,3.27987,-1.64525,0.000339367
26121,4.75738,-2.42704,0.000734374
26122,2.1828,-1.13157,0.000622413
26123,4.02235,-2.15389,0.000735923
26124,2.54929,-1.41478,0.000636627
26125,5.70667,-3.08155,0.001286542
26126,4.40099,-2.42082,0.000693868
26127,5.00647,-2.73413,0.000819982
26128,2.92429,-1.67079,0.000565833
26129,3.3124,-1.89532,0.000421885
26130,1.83709,-1.17778,0.000589543
26131,5.40829,-3.06123,0.00117292
26132,3.67572,-2.17359,0.000733834
26133,2.22392,-1.46771,0.000611619
26134,4.68612,-2.78299,0.0007322
26135,4.06715,-2.46621,0.000816964
26136,2.60118,-1.72596,0.000372965
26137,4.43799,-2.7499,0.000738127
26138,2.95776,-1.97452,0.000549669
26139,3.3229,-2.22337,0.000696958
26140,4.98016,-3.11336,0.000793777
26141,1.89312,-1.51537,0.0005745
26142,3.71027,-2.48691,0.001001043
26143,2.2749,-1.77683,0.000683269
26144,3.00405,-2.21338,0.000806575
26145,4.12458,-2.8139,0.000859637
26146,5.32332,-3.43874,0.000965257
26147,2.63472,-2.0528,0.000389755
26148,3.3758,-2.50221,0.000806573
26149,1.54532,-1.59294,0.000488256
26150,4.52529,-3.18094,0.000596156
26151,3.77307,-2.79532,0.001175365
26152,1.94006,-1.85023,0.00052964
26153,4.98586,-3.45551,0.000893278
26154,2.29551,-2.05883,0.000636347
26155,3.0354,-2.53639,0.000898513
26156,4.17942,-3.19638,0.000380244
26157,2.53203,-2.39637,0.000582086
26158,1.60318,-1.9078,0.000583782
26159,1.98752,-2.14298,0.000557372
26160,3.42776,-2.90826,0.000811492
26161,4.59135,-3.55879,0.000606546
26162,4.99738,-3.7734,0.000909735
26163,3.82483,-3.19884,0.001037552
26164,5.34829,-4.07637,0.000964918
26165,3.10102,-2.9297,0.00068585
26166,2.36096,-2.53614,0.000320878
26167,2.63644,-2.71021,0.000398039
26168,1.65929,-2.21718,0.000648695
26169,3.43748,-3.16568,0.000991544
26170,4.12604,-3.52836,0.000779699
26171,2.36969,-2.63299,0.000508329
26172,2.05271,-2.52346,0.000424261
26173,4.64939,-3.90516,0.000585586
26174,3.90674,-3.53244,0.000982844
26175,2.75835,-2.99599,0.000568423
26176,5.03068,-4.2086,0.000715269
26177,4.13887,-3.76811,0.000879639
26178,3.14026,-3.26022,0.000730634
26179,1.30005,-2.28906,0.00059207
26180,1.68914,-2.53477,0.000632392
26181,2.11982,-2.76465,0.000457537
26182,2.44325,-3.04001,0.000515107
26183,3.57266,-3.65032,0.000604289
26184,3.94215,-3.85825,0.000688987
26185,4.69412,-4.25361,0.000578352
26186,2.81602,-3.3033,0.000671731
26187,3.19745,-3.55379,0.000855136
26188,5.08036,-4.54614,0.000524514
26189,1.35268,-2.59483,0.000616694
26190,1.71271,-2.8019,0.000716338
26191,4.28978,-4.17097,0.000777439
26192,2.10138,-3.10156,0.000539612
26193,3.5861,-3.8977,0.000524681
26194,2.47646,-3.37028,0.000603437
26195,2.86205,-3.58739,0.000785662
26196,3.93129,-4.18525,0.000714787
26197,4.70023,-4.57993,0.000583609
26198,1.02389,-2.66523,0.000569938
26199,1.36948,-2.90948,0.000585642
26200,3.25168,-3.92909,0.000885089
26201,1.76162,-3.18769,0.000487895
26202,4.33465,-4.54658,0.000604601
26203,2.51581,-3.61438,0.000811443
26204,3.62715,-4.2141,0.000616062
26205,2.13831,-3.42998,0.00045225
26206,2.89652,-3.9374,0.000659655
26207,1.06058,-2.96526,0.000685278
26208,4.75419,-4.91996,0.000549053
26209,1.44477,-3.24687,0.000525513
26210,3.27061,-4.24702,0.000812432
26211,3.6699,-4.50456,0.000975645
26212,4.37608,-4.87083,0.000761296
26213,1.78885,-3.5181,0.000408141
26214,3.92874,-4.69194,0.000936283
26215,2.52889,-3.96957,0.000815828
26216,0.73568,-3.04741,0.00052397
26217,1.08854,-3.29226,0.000649991
26218,2.07519,-3.81494,0.000309566
26219,3.02443,-4.36849,0.000767581
26220,4.71188,-5.25629,0.000567388
26221,3.30967,-4.56198,0.000983773
26222,4.45628,-5.20957,0.000618304
26223,3.71816,-4.85293,0.001085691
26224,2.59314,-4.27682,0.000910903
26225,1.58708,-3.73905,0.000125867
26226,2.11486,-4.04978,0.000596926
26227,1.85736,-3.93077,0.00024055
26228,0.763864,-3.37897,0.000591726
26229,4.10526,-5.18943,0.000933499
26230,1.01158,-3.59617,0.000836983
26231,3.38548,-4.87121,0.001006155
26232,2.00408,-4.17289,0.000126693
26233,2.98919,-4.73203,0.000839556
26234,1.57928,-3.99808,0.000104491
26235,4.53174,-5.58118,0.000673925
26236,0.859342,-3.66747,0.000599928
26237,2.20315,-4.39267,0.000738535
26238,3.77206,-5.2388,0.000894882
26239,1.04689,-3.85263,0.001098942
26240,2.69452,-4.74248,0.000787869
26241,1.49361,-4.20201,0.000714877
26242,4.18788,-5.62012,0.000641343
26243,1.23408,-4.09453,0.001088111
26244,0.488978,-3.69141,0.000592824
26245,3.43832,-5.27174,0.000906138
26246,2.98483,-5.09347,0.000678051
26247,2.29008,-4.74213,0.000936597
26248,4.16373,-5.72951,0.000782981
26249,3.82302,-5.60516,0.000796236
26250,2.73594,-5.04278,0.000763959
26251,1.53497,-4.44839,0.000804985
26252,0.495828,-3.99003,0.000733411
26253,3.11748,-5.37952,0.000702159
26254,1.26678,-4.425,0.000984778
26255,2.0169,-4.82437,0.000990957
26256,3.44998,-5.64209,0.000680594
26257,0.854221,-4.29545,0.000848919
26258,2.37139,-5.11514,0.000759887
26259,2.76674,-5.3705,0.000850374
26260,3.93915,-6.00601,0.00080465
26261,1.6456,-4.82448,0.000798918
26262,0.538101,-4.26685,0.00094702
26263,0.262792,-4.14996,0.001387117
26264,-1.46683,2.03238,0.000735357
26265,0.730665,0.855506,0.000881152
26266,1.91865,0.23083,0.000539031
26267,-0.689358,1.54643,0.001133949
26268,1.15547,0.520339,0.000523925
26269,-1.78456,2.04608,0.000638299
26270,1.10406,0.50231,0.000709758
26271,-0.93627,1.55435,0.001041143
26272,-0.0198101,1.05728,0.000905365
26273,1.57559,0.202227,0.000687854
26274,0.374307,0.819566,0.000726416
26275,-0.766849,1.34706,0.000947874
26276,2.15358,-0.180426,0.000390226
26277,-0.317756,1.08238,0.000875249
26278,0.754156,0.525153,0.000634656
26279,-1.32334,1.58935,0.000843421
26280,-0.565619,1.17663,0.001284453
26281,1.29488,0.195236,0.000869647
26282,-0.0171794,0.842465,0.000724517
26283,-0.60943,1.08056,0.000859079
26284,-1.74994,1.6571,0.000764353
26285,0.443418,0.479795,0.000651323
26286,1.80978,-0.227879,0.000390735
26287,-0.282048,0.847433,0.000862945
26288,-1.28505,1.32217,0.000768679
26289,0.0940994,0.534863,0.000516479
26290,-0.931151,1.05206,0.00069826
26291,0.606488,0.214233,0.000633012
26292,1.47916,-0.26901,0.000503719
26293,-0.606753,0.76965,0.000697613
26294,1.83867,-0.505009,0.000558316
26295,-1.68512,1.29101,0.00066202
26296,-0.277834,0.52843,0.000502868
26297,-1.30446,0.980297,0.000690983
26298,1.14124,-0.295765,0.000518141
26299,-2.01583,1.31557,0.000592393
26300,1.48108,-0.523543,0.000509522
26301,0.822715,-0.208066,0.000619273
26302,-0.932813,0.684536,0.000772066
26303,0.110928,0.123023,0.000525994
26304,-0.608619,0.438074,0.000626318
26305,-1.65241,0.937452,0.000670394
26306,1.17202,-0.542337,0.000606108
26307,0.459338,-0.204941,0.000519826
26308,-1.29465,0.644859,0.000609683
26309,-0.307588,0.0763051,0.000398032
26310,0.828905,-0.545731,0.000553655
26311,1.42938,-0.943815,0.000500411
26312,0.0319126,-0.255806,0.000334529
26313,-0.638576,0.0672534,0.000508498
26314,-1.27146,0.37882,0.000599968
26315,1.15831,-0.888451,0.000571165
26316,0.449079,-0.540758,0.000358098
26317,-2.02652,0.694419,0.000423574
26318,-0.940951,0.0572257,0.00067146
26319,-0.320888,-0.279877,0.000329321
26320,0.81678,-0.882552,0.000386033
26321,-1.6171,0.363848,0.00055083
26322,1.46801,-1.29856,0.000484078
26323,1.03627,-1.08302,0.000390187
26324,-2.37064,0.660621,0.000491572
26325,0.0388192,-0.596232,0.000402326
26326,-1.24408,0.0395942,0.000723389
26327,0.854056,-1.06866,0.000271452
26328,-0.658434,-0.284008,0.000382166
26329,-2.01145,0.34006,0.000405548
26330,1.15089,-1.31424,0.000385877
26331,0.364732,-0.9238,0.000279749
26332,-0.980634,-0.239356,0.000567416
26333,-0.299719,-0.608347,0.000355764
26334,0.535561,-1.0459,0.000219775
26335,-1.59069,0.0233113,0.000611396
26336,0.917436,-1.35325,0.00030205
26337,-1.24387,-0.257403,0.000683894
26338,0.0512606,-0.932932,0.000437695
26339,-0.594965,-0.601747,0.000445281
26340,-2.37352,0.322528,0.000496016
26341,1.214,-1.63126,0.000500508
26342,0.0754702,-1.05709,0.000419663
26343,-1.98183,-0.000890721,0.000555245
26344,-1.59267,-0.262481,0.000646799
26345,-0.311149,-0.946703,0.000429371
26346,0.519266,-1.38295,0.000336848
26347,-1.00707,-0.657982,0.000331519
26348,-2.31633,0.0121657,0.000529585
26349,0.900477,-1.67917,0.000385339
26350,-0.235885,-1.10672,0.000430041
26351,-1.87829,-0.283783,0.000612207
26352,-1.29038,-0.610246,0.000456476
26353,0.147769,-1.39631,0.000359821
26354,1.25175,-1.97756,0.000518438
26355,-0.689878,-0.997083,0.000264114
26356,0.587395,-1.73835,0.000373623
26357,-2.71786,-0.0204623,0.000582209
26358,-0.560112,-1.17165,0.000291339
26359,-1.01703,-0.985081,0.000277489
26360,0.947745,-2.03549,0.000393339
26361,-0.187556,-1.44536,0.000426141
26362,-1.71194,-0.678143,0.000279765
26363,-2.40376,-0.365861,0.000482579
26364,0.206439,-1.75578,0.000357797
26365,0.603839,-2.03999,0.000474236
26366,-1.38394,-1.01254,0.000306659
26367,-2.03226,-0.685853,0.000371324
26368,-0.519394,-1.51453,0.000333694
26369,0.997165,-2.34284,0.000457685
26370,-2.77671,-0.398282,0.000521271
26371,-0.135812,-1.78381,0.000437102
26372,-1.67334,-1.00711,0.000344591
26373,0.279872,-2.13418,0.000381138
26374,-1.3086,-1.32593,0.000442247
26375,-2.47177,-0.723301,0.000538778
26376,-0.857095,-1.57153,0.000220307
26377,0.638213,-2.37713,0.000509647
26378,-0.469002,-1.83903,0.000394807
26379,-0.0760635,-2.14608,0.000491985
26380,-2.1355,-1.07273,0.000320495
26381,-2.4038,-0.975497,0.000604736
26382,-2.8715,-0.768113,0.000430447
26383,-1.28134,-1.61112,0.000504143
26384,0.30577,-2.44986,0.000386832
26385,-0.771605,-1.94268,0.000275641
26386,-3.15928,-0.699673,0.000379218
26387,0.690674,-2.72243,0.00046828
26388,-2.76759,-0.924147,0.000373513
26389,-1.99575,-1.34867,0.000294495
26390,-0.421092,-2.19324,0.00031613
26391,-1.7231,-1.54683,0.000403416
26392,-0.0233658,-2.4812,0.000484149
26393,-1.30137,-1.87195,0.000685708
26394,-2.33085,-1.36513,0.000553366
26395,0.344086,-2.76635,0.000418758
26396,-3.05271,-1.05522,0.000635902
26397,-0.666416,-2.36251,7.95773E-05
26398,-0.372281,-2.54069,0.00036605
26399,-2.67363,-1.37212,0.000609361
26400,-1.99961,-1.72712,0.000546819
26401,0.0221286,-2.78815,0.000560821
26402,-1.25323,-2.11932,0.000727219
26403,-3.45476,-1.0754,0.000349774
26404,0.379493,-3.10132,0.00055751
26405,-1.6895,-2.01826,0.000797527
26406,-0.710347,-2.58338,9.70033E-05
26407,-2.33122,-1.748,0.000630378
26408,-3.08657,-1.3856,0.000593303
26409,-1.48545,-2.25018,0.000752706
26410,-0.300875,-2.8992,0.000449142
26411,0.0516657,-3.11682,0.000492472
26412,-2.66209,-1.71469,0.00070476
26413,-2.14026,-2.02094,0.000540314
26414,0.393126,-3.35713,0.000654631
26415,-3.44064,-1.40692,0.000151549
26416,-0.99074,-2.69073,0.000254744
26417,-0.677785,-2.88569,0.000542815
26418,-2.3063,-2.06639,0.000489768
26419,-2.96504,-1.73646,0.0008426
26420,-0.258571,-3.18018,0.000394033
26421,-1.75043,-2.40215,0.000577967
26422,0.136552,-3.41287,0.000660521
26423,-1.9689,-2.31739,0.000626278
26424,-1.5977,-2.5705,0.00076385
26425,-2.6314,-2.05606,0.000726848
26426,-0.999208,-2.92657,0.000373695
26427,-3.35794,-1.74823,0.00042351
26428,-0.606399,-3.20885,0.000556597
26429,-2.32371,-2.35071,0.000567692
26430,-2.95666,-2.06424,0.000746106
26431,-0.255522,-3.4831,0.00047568
26432,-1.3813,-2.9369,0.000555022
26433,0.136944,-3.74188,0.000583368
26434,-3.71353,-1.75912,0.000155509
26435,-1.9711,-2.672,0.000643623
26436,-0.955812,-3.23059,0.000528904
26437,-0.536588,-3.5094,0.000457262
26438,-2.64773,-2.40468,0.000542374
26439,-3.29332,-2.09616,0.000560518
26440,-1.69831,-2.96312,0.000678554
26441,-0.217307,-3.78405,0.000534565
26442,-2.3077,-2.69898,0.000597841
26443,-2.97697,-2.38946,0.000572786
26444,-1.30588,-3.27444,0.000554955
26445,0.166459,-4.06813,0.000556862
26446,-1.9377,-2.98554,0.000645409
26447,-3.645,-2.10936,0.000380964
26448,-5.38595,4.07279,0.000576448
26449,-3.98423,3.31614,0.000666867
26450,-5.06523,3.8451,0.000354444
26451,-2.91143,2.69675,0.00055114
26452,-3.60141,3.05068,0.000536587
26453,-2.16972,2.26645,0.000927489
26454,-4.69468,3.5773,0.000498119
26455,-4.26855,3.2692,0.000768848
26456,-5.73218,4.00906,0.000559771
26457,-3.24352,2.715,0.00059011
26458,-5.01468,3.6246,0.000494752
26459,-2.44294,2.233,0.000915253
26460,-5.36998,3.75039,0.000630445
26461,-3.95326,2.9628,0.00052503
26462,-2.15081,1.97434,0.000902171
26463,-4.66554,3.27555,0.00059584
26464,-3.57153,2.68786,0.0006305
26465,-2.81206,2.25405,0.000796573
26466,-5.26673,3.52174,0.000625916
26467,-4.26633,2.96114,0.000538507
26468,-2.43266,1.9969,0.000811878
26469,-5.70329,3.69573,0.000587367
26470,-3.22935,2.37081,0.000530407
26471,-2.07432,1.67091,0.000700592
26472,-3.91255,2.60886,0.000573378
26473,-4.96037,3.14588,0.00086376
26474,-4.63206,2.96917,0.00058642
26475,-6.02636,3.65327,0.000563471
26476,-2.76306,1.94095,0.000839136
26477,-3.54057,2.32853,0.00062582
26478,-5.6348,3.38349,0.000628006
26479,-2.40629,1.70598,0.000482899
26480,-4.26128,2.60853,0.000423126
26481,-3.18922,1.99373,0.000447973
26482,-6.19121,3.52612,0.000619752
26483,-4.88704,2.83946,0.00070243
26484,-5.29968,3.03369,0.000850325
26485,-3.88287,2.27455,0.000556851
26486,-2.79105,1.65527,0.000510894
26487,-5.81033,3.20794,0.000840334
26488,-3.51849,1.9877,0.000479137
26489,-6.13976,3.23703,0.000824433
26490,-5.56707,2.91117,0.000536517
26491,-4.21417,2.20718,0.000495065
26492,-4.93463,2.56552,0.000357234
26493,-3.1356,1.61171,0.000545788
26494,-3.96774,1.97664,0.000525022
26495,-5.88956,2.95997,0.000761963
26496,-5.29274,2.62653,0.000533197
26497,-4.4871,2.18356,0.000402615
26498,-3.52899,1.64298,0.000580718
26499,-3.12181,1.40515,0.000345501
26500,-2.4347,1.00527,0.00043747
26501,-6.11994,2.91012,0.00070449
26502,-4.30229,1.94418,0.000460468
26503,-5.53425,2.56191,0.000670962
26504,-4.97554,2.25226,0.000248996
26505,-3.86568,1.6427,0.000710326
26506,-3.23474,1.26217,0.000327386
26507,-5.24128,2.28907,0.000603923
